日付,レースID,前走レースID,Ｒ,場所,トラックコード,前走トラックコード,馬名S,騎手,騎手コード,枠番,前走枠番,着順,前走着順,馬番,前走馬番,人気,前走人気,1角,2角,3角,4角,前1角,前2角,前3角,前4角
2021.11.21,202111210302060106,202108140404010106,1,福島,1,1,ルルネージュ,中井裕二,1141,3,4,７,11,6,6,14,8,,,11,9,,,8,8
2021.11.21,202111210302060108,202110240405060510,1,福島,1,1,ミツカネプルート,菅原明良,1179,4,6,８,４,8,10,9,6,,,4,3,,,2,2
2021.11.21,202111210302060109,202110300405070315,1,福島,1,1,コスモツカサ,永野猛蔵,1188,5,8,９,５,9,15,3,3,,,7,9,,,7,6
2021.11.21,202111210302060113,202110240405060501,1,福島,1,1,ハッピースワニー,鮫島克駿,1157,7,1,10,３,13,1,5,7,,,11,14,,,8,8
2021.11.21,202111210302060110,202108210404030504,1,福島,1,0,プリマリー,小林凌大,1177,5,2,11,16,10,4,15,14,,,11,11,,,4,6
2021.11.21,202111210302060111,202110300504070215,1,福島,1,1,アドレマピュス,吉田隼人,1095,6,8,12,４,11,15,10,7,,,3,3,,,2,2
2021.11.21,202111210302060116,202109200705050103,1,福島,1,1,ハクアイエール,藤井勘一,5525,8,3,13,５,16,3,4,3,,,7,11,,,5,4
2021.11.21,202111210302060105,202109050404080601,1,福島,1,0,アーリオオーリオ,原優介,1184,3,1,14,６,5,1,11,12,,,4,5,,,4,4
2021.11.21,202111210302060107,202108290404060302,1,福島,1,0,ピンクシャローム,小林脩斗,1183,4,1,15,18,7,2,16,16,,,16,16,,,,17
2021.11.21,202111210302060115,202108211004030104,1,福島,1,0,アンジーニョ,西村淳也,1171,8,4,16,６,15,4,2,1,,,11,14,,,3,5
2021.11.20,202111200505050101,202110310504080405,1,東京,1,1,アーサーテソーロ,福永祐一,1014,1,3,１,２,1,5,1,2,,,1,1,,,1,1
2021.11.20,202111200505050111,202111060505010108,1,東京,1,1,プリーチトヤーン,石川裕紀,1150,6,5,２,２,11,8,2,6,,,2,2,,,2,2
2021.11.20,202111200505050108,202110300504070201,1,東京,1,1,リオンラファール,Ｍ．デム,5212,4,1,３,３,8,1,4,3,,,9,6,,,11,9
2021.11.20,202111200505050103,202111060505010613,1,東京,1,1,オーロラアーク,武士沢友,1029,2,8,４,２,3,13,8,10,,,4,5,,,2,3
2021.11.20,202111200505050113,202110090405010311,1,東京,1,1,デュアルパーパス,津村明秀,1092,7,7,５,４,13,11,7,4,,,8,9,,,3,3
2021.11.20,202111200505050104,202110230504050111,1,東京,1,1,ナンデフェスティヴ,大野拓弥,1096,2,6,６,６,4,11,5,11,,,9,9,,,3,4
2021.11.20,202111200505050114,202110240405060203,1,東京,1,1,トキメキナイト,戸崎圭太,5386,7,2,７,３,14,3,6,5,,,4,3,,,3,3
2021.11.20,202111200505050110,202111060505010607,1,東京,1,1,ジャスティンパワー,ルメール,5339,5,5,８,４,10,7,3,2,,,6,6,,,9,8
2021.11.20,202111200505050109,202111060505010601,1,東京,1,1,キタノロッキー,横山武史,1170,5,1,９,５,9,1,9,4,,,14,13,,,5,6
2021.11.20,202111200505050106,202110090504010611,1,東京,1,1,ヤマトコウセイ,坂井瑠星,1163,3,6,10,８,6,11,11,10,,,16,16,,,3,3
2021.11.20,202111200505050115,202110300504070216,1,東京,1,1,サンマルソムニア,丸田恭介,1117,8,8,11,８,15,16,15,11,,,14,13,,,13,13
2021.11.20,202111200505050105,202108210404030513,1,東京,1,0,ニシノアリオト,田辺裕信,1075,3,7,12,15,5,13,10,8,,,2,3,,,13,13
2021.11.20,202111200505050107,202110240504060409,1,東京,1,1,ホワイトレディ,横山琉人,1192,4,5,13,14,7,9,16,14,,,11,13,,,6,9
2021.11.20,202111200505050116,202109200604050310,1,東京,1,1,シンギングワールド,内田博幸,422,8,7,14,９,16,10,14,11,,,11,11,,,11,10
2021.11.20,202111200505050102,202109190604040404,1,東京,1,8,チョウジュクムスメ,永野猛蔵,1188,1,2,15,10,2,4,12,14,,,6,6,,,8,8
2021.11.20,202111200505050112,202110240405060116,1,東京,1,0,ドゥラヴォーグ,和田竜二,1018,6,8,16,13,12,16,13,14,,,11,11,,,17,16
2021.11. 6,202111060302010101,202107180301060605,1,福島,1,1,トモノボーイ,菅原明良,1179,1,4,１,６,1,5,4,9,,,7,7,,,8,7
2021.11. 6,202111060302010111,202110240904060202,1,福島,1,1,アスターヘキサゴン,角田大和,1186,6,2,２,３,11,2,1,2,,,1,1,,,1,1
2021.11. 6,202111060302010102,202110170904040211,1,福島,1,1,マーブルケイケー,吉田隼人,1095,1,8,３,６,2,11,3,8,,,5,4,,,2,2
2021.11. 6,202111060302010114,202110100405020103,1,福島,1,1,グレタ,秋山稔樹,1181,7,2,４,７,14,3,10,3,,,2,2,,,2,2
2021.11. 6,202111060302010116,202110240904060204,1,福島,1,1,テリオスリノ,松本大輝,1191,8,4,５,５,16,4,5,6,,,2,3,,,3,4
2021.11. 6,202111060302010105,202110230405050613,1,福島,1,0,ウルオイ,丹内祐次,1091,3,7,６,７,5,13,13,5,,,6,6,,,,3
2021.11. 6,202111060302010104,202110170405040508,1,福島,1,0,サラフィエル,菊沢一樹,1161,2,4,７,９,4,8,11,12,,,8,9,,,7,8
2021.11. 6,202111060302010106,202110170405040111,1,福島,1,1,グラスサーシャ,小林脩斗,1183,3,7,８,７,6,11,9,8,,,4,4,,,2,2
2021.11. 6,202111060302010115,202110170405040110,1,福島,1,1,シゲルカンガルー,小林凌大,1177,8,6,９,５,15,10,6,9,,,12,11,,,5,5
2021.11. 6,202111060302010108,202107100301030108,1,福島,1,1,デエスデュヴァン,鮫島克駿,1157,4,7,10,８,8,8,7,7,,,12,9,,,9,9
2021.11. 6,202111060302010103,202109051004080213,1,福島,1,0,ダグザ,斎藤新,1178,2,8,11,13,3,13,2,1,,,11,7,,,12,12
2021.11. 6,202111060302010113,202107170301050612,1,福島,1,0,グットウインド,黛弘人,1109,7,6,12,11,13,12,15,13,,,14,14,,,8,9
2021.11. 6,202111060302010109,202110100405020112,1,福島,1,1,パンケーキ,木幡育也,1167,5,7,13,６,9,12,12,8,,,16,16,,,9,9
2021.11. 6,202111060302010107,202110230405050609,1,福島,1,0,ヘンボッケ,菅原隆一,1129,4,5,14,14,7,9,16,14,,,14,14,,,,14
2021.11. 6,202111060302010110,202110240405060508,1,福島,1,1,ボンボレーロ,永島まな,1187,5,5,15,７,10,8,14,11,,,8,11,,,7,7
2021.11. 6,202111060302010112,202109180604030106,1,福島,1,1,セレブ,木幡巧也,1162,6,3,16,10,12,6,8,2,,,8,11,,,8,7
2021.10.24,202110240405060108,202110020604080210,1,新潟,0,8,ブランデーロック,山田敬士,1173,4,5,１,４,8,10,3,4,,,3,3,,,2,2
2021.10.24,202110240405060102,202110170405040201,1,新潟,0,0,ローズブルーム,杉原誠人,1135,1,1,２,７,2,1,6,6,,,9,8,,,4,3
2021.10.24,202110240405060113,202109250705060516,1,新潟,0,0,オリンピッカー,岩田望来,1174,7,8,３,６,13,16,2,5,,,2,2,,,5,5
2021.10.24,202110240405060110,202108280102050206,1,新潟,0,0,パーサヴィアランス,菅原明良,1179,5,6,４,２,10,6,1,4,,,13,13,,,8,8
2021.10.24,202110240405060117,202109260604070205,1,新潟,0,8,ルーチェディルーナ,秋山稔樹,1181,8,4,５,２,17,5,4,1,,,1,1,,,3,3
2021.10.24,202110240405060106,202110020604080203,1,新潟,0,8,コリコ,勝浦正樹,1025,3,2,６,６,6,3,8,9,,,3,3,,,6,6
2021.10.24,202110240405060115,202110030604090112,1,新潟,0,1,ランコントル,小林脩斗,1183,8,7,７,５,15,12,5,3,,,5,5,,,5,6
2021.10.24,202110240405060103,202108080403060115,1,新潟,0,0,キタノラズベリ,菊沢一樹,1161,2,8,８,９,3,15,9,12,,,9,8,,,11,11
2021.10.24,202110240405060109,202110160504030207,1,新潟,0,0,イエローブーケ,木幡初也,1153,5,5,９,11,9,7,7,6,,,5,5,,,4,5
2021.10.24,202110240405060104,202110170405040114,1,新潟,0,1,ユアマイホープ,嶋田純次,1134,2,8,10,11,4,14,17,12,,,5,5,,,8,8
2021.10.24,202110240405060112,202107171003050108,1,新潟,0,0,チャームポイント,小沢大仁,1185,6,8,11,８,12,8,10,5,,,9,11,,,3,5
2021.10.24,202110240405060101,202108210102030103,1,新潟,0,0,リュカイオス,永島まな,1187,1,3,12,８,1,3,12,6,,,13,13,2,2,3,8
2021.10.24,202110240405060116,202110020604080212,1,新潟,0,8,ドゥラヴォーグ,原優介,1184,8,6,13,９,16,12,14,16,,,17,16,,,10,9
2021.10.24,202110240405060105,202109180604030103,1,新潟,0,1,ミカンダイフク,亀田温心,1176,3,2,14,15,5,3,13,13,,,12,11,,,10,10
2021.10.24,202110240405060107,202110090504010101,1,新潟,0,1,チアアップ,黛弘人,1109,4,1,15,９,7,1,11,11,,,13,13,,,3,3
2021.10.24,202110240405060111,202109110705010403,1,新潟,0,0,アスカセオン,松本大輝,1191,6,3,16,７,11,3,15,10,,,16,16,,8,7,7
2021.10.24,202110240405060114,202107030201010107,1,新潟,0,0,ロングセラーアスク,富田暁,1168,7,7,17,10,14,7,16,10,,,8,10,,,9,10
2021.10.23,202110230504050102,202107240403010606,1,東京,1,1,マウントベル,福永祐一,1014,1,4,１,８,2,6,4,1,,,3,4,,,13,13
2021.10.23,202110230504050101,202108140102010508,1,東京,1,0,リンクスルーファス,内田博幸,422,1,8,２,５,1,8,3,2,,,7,6,,4,4,5
2021.10.23,202110230504050113,202109180604030412,1,東京,1,1,デアノヴァ,宮崎北斗,1118,7,8,３,６,13,12,12,10,,,13,10,7,7,6,7
2021.10.23,202110230504050110,202109260604070517,1,東京,1,0,モンサンレジャンド,木幡巧也,1162,5,8,４,12,10,17,7,11,,,2,2,10,10,10,10
2021.10.23,202110230504050104,202109190604040502,1,東京,1,8,セイウンコチョウ,武藤雅,1169,2,1,５,４,4,2,5,13,,,6,6,,7,5,5
2021.10.23,202110230504050111,202110090504010309,1,東京,1,0,ナンデフェスティヴ,大野拓弥,1096,6,5,６,14,11,9,11,6,,,3,4,,,3,2
2021.10.23,202110230504050103,202109260604070406,1,東京,1,1,スウィートナー,戸崎圭太,5386,2,3,７,３,3,6,1,4,,,10,10,,,2,3
2021.10.23,202110230504050108,202108210102030514,1,東京,1,0,ベストスマイル,三浦皇成,1122,4,8,８,10,8,14,9,1,,,11,10,,11,9,9
2021.10.23,202110230504050115,202110100405020102,1,東京,1,1,クイーンアポーン,丸山元気,1127,8,2,９,５,15,2,10,11,,,14,13,,,10,10
2021.10.23,202110230504050106,202110090405010601,1,東京,1,8,ナザレ,池添謙一,1032,3,1,10,６,6,1,6,8,,,1,1,,,3,3
2021.10.23,202110230504050109,202110020604080601,1,東京,1,1,ファイアリースカイ,田辺裕信,1075,5,1,11,13,9,1,15,7,,,15,15,,,14,14
2021.10.23,202110230504050116,202108280404050612,1,東京,1,8,プロボノ,永野猛蔵,1188,8,6,12,８,16,12,2,5,,,7,9,,,3,3
2021.10.23,202110230504050114,202110020604080612,1,東京,1,1,グラサージュ,伊藤工真,1119,7,6,13,11,14,12,14,6,,,11,13,,,6,7
2021.10.23,202110230504050112,202110090504010112,1,東京,1,1,アムルム,坂井瑠星,1163,6,7,14,13,12,12,13,5,,,3,3,,,5,5
2021.10.23,202110230504050107,202110090504010614,1,東京,1,1,シャンブレー,Ｍ．デム,5212,4,7,15,７,7,14,8,2,,,7,6,,,9,8
2021.10.23,202110230504050105,202110100405020113,1,東京,1,1,エンライ,江田照男,689,3,7,16,13,5,13,16,14,,,16,16,,,12,15
2021.10.16,202110160504030116,202108220404040506,1,東京,1,8,トーセンクライスト,丸田恭介,1117,8,4,１,６,16,6,1,8,,,7,5,,,7,7
2021.10.16,202110160504030106,202109250604060302,1,東京,1,1,リバーサルバレット,田辺裕信,1075,3,2,２,３,6,2,3,2,,,2,2,1,1,1,1
2021.10.16,202110160504030104,202110030705090209,1,東京,1,1,ミストルティン,戸崎圭太,5386,2,5,３,２,4,9,2,6,,,1,1,1,1,1,1
2021.10.16,202110160504030111,202109180604030207,1,東京,1,1,トーセンレガーロ,武士沢友,1029,6,7,４,８,11,7,11,9,,,13,12,8,8,8,8
2021.10.16,202110160504030105,202108070403050613,1,東京,1,1,トライファン,江田照男,689,3,7,５,11,5,13,6,6,,,13,12,13,13,11,13
2021.10.16,202110160504030115,202109110604010303,1,東京,1,1,サイモンソーラン,横山和生,1140,8,2,６,９,15,3,8,12,,,16,16,3,4,4,4
2021.10.16,202110160504030102,202109260604070103,1,東京,1,1,ニケテア,永野猛蔵,1188,1,3,７,８,2,3,15,8,,,10,9,9,10,10,9
2021.10.16,202110160504030109,202107170201050103,1,東京,1,0,ショーンヘイティ,石川裕紀,1150,5,3,８,６,9,3,5,8,,,2,2,5,5,3,3
2021.10.16,202110160504030107,202110030604090106,1,東京,1,1,カラニ,国分恭介,1124,4,4,９,13,7,6,16,12,,,8,8,,,11,13
2021.10.16,202110160504030113,202109190604040309,1,東京,1,1,ラインメッセージ,武藤雅,1169,7,8,10,２,13,9,4,2,,,5,5,2,2,1,1
2021.10.16,202110160504030101,202108211004030501,1,東京,1,0,ナヴァイオ,和田竜二,1018,1,1,11,14,1,1,10,15,,,10,12,,,16,16
2021.10.16,202110160504030112,202110020604080207,1,東京,1,8,オリベ,柴田大知,1009,6,4,12,11,12,7,12,14,,,5,7,,,9,9
2021.10.16,202110160504030108,202110100405020509,1,東京,1,8,フラワースプリング,山田敬士,1173,4,5,13,15,8,9,14,15,,,15,15,,,14,14
2021.10.16,202110160504030114,202110020604080308,1,東京,1,1,タクティーレン,野中悠太,1158,7,4,14,12,14,8,13,16,,,10,9,12,13,13,11
2021.10.16,202110160504030110,202107240403010110,1,東京,1,0,クラウンボス,菅原隆一,1129,5,6,15,13,10,10,9,12,,,2,2,,,12,11
2021.10.16,202110160504030103,202109250604060307,1,東京,1,1,ニシノミッツ,内田博幸,422,2,6,16,５,3,7,7,9,,,8,9,7,7,9,8
2021.10.10,202110100504020104,202109050404080116,1,東京,0,0,レッツリブオン,杉原誠人,1135,2,8,１,３,4,16,1,2,,,7,7,,,7,6
2021.10.10,202110100504020116,202109040102070509,1,東京,0,0,スピードグラマー,ルメール,5339,8,7,２,４,16,9,2,3,,,6,5,,2,2,2
2021.10.10,202110100504020101,202107240403010504,1,東京,0,8,ウェストファリア,横山武史,1170,1,2,３,９,1,4,7,4,,,3,3,,,13,13
2021.10.10,202110100504020105,202109200604050208,1,東京,0,8,ヴィブラフォン,福永祐一,1014,3,5,４,４,5,8,3,7,,,5,5,,3,6,8
2021.10.10,202110100504020115,202106190503050104,1,東京,0,0,イグザルト,丸山元気,1127,8,4,５,６,15,4,4,5,,,1,1,,,4,5
2021.10.10,202110100504020112,202109050404080117,1,東京,0,0,スズシナーラ,三浦皇成,1122,6,8,６,６,12,17,6,3,,,3,3,,,11,9
2021.10.10,202110100504020103,202106270101060505,1,東京,0,0,スズナミ,永野猛蔵,1188,2,5,７,７,3,5,12,7,,,9,8,,,6,7
2021.10.10,202110100504020109,202109190604040405,1,東京,0,8,トゥルーブルー,木幡巧也,1162,5,3,８,５,9,5,5,11,,,9,8,,,8,6
2021.10.10,202110100504020106,202108150404020510,1,東京,0,8,アドマイヤザルミナ,吉田隼人,1095,3,6,９,９,6,10,8,2,,,9,11,,,6,6
2021.10.10,202110100504020108,202109120604020509,1,東京,0,8,ツキニホエル,内田博幸,422,4,5,10,13,8,9,15,15,,,14,14,,16,15,16
2021.10.10,202110100504020110,202109250604060114,1,東京,0,1,ラッパラッパー,武藤雅,1169,5,8,11,６,10,14,10,4,,,2,2,,,2,2
2021.10.10,202110100504020102,202106190503050512,1,東京,0,0,カランセ,横山和生,1140,1,6,12,12,2,12,9,12,,,15,16,,,2,3
2021.10.10,202110100504020113,202109250604060106,1,東京,0,1,ジーガーデン,江田照男,689,7,4,13,14,13,6,14,11,,,12,13,,,2,4
2021.10.10,202110100504020107,202107110301040611,1,東京,0,0,ペガール,田辺裕信,1075,4,8,14,６,7,11,11,3,,,7,8,,,6,7
2021.10.10,202110100504020111,202109190604040411,1,東京,0,8,ジェムストーン,吉田豊,733,6,6,15,13,11,11,16,12,,,12,12,,,10,10
2021.10.10,202110100504020114,202108070403050512,1,東京,0,8,ニシノレジスタンス,石川裕紀,1150,7,6,16,15,14,12,13,11,,,16,15,,,14,14
2021. 9.18,202109180604030104,202108280404050610,1,中山,1,8,モズゴールドメダル,小林脩斗,1183,2,5,１,12,4,10,10,12,,,3,3,,,6,6
2021. 9.18,202109180604030114,202108290404060605,1,中山,1,1,ハローメリールー,石川裕紀,1150,7,3,２,２,14,5,1,1,,,2,2,,,2,2
2021. 9.18,202109180604030109,202108290404060609,1,中山,1,1,エレガントミッシー,宮崎北斗,1118,5,5,３,４,9,9,3,13,,,7,4,,,9,8
2021. 9.18,202109180604030115,202107310403030110,1,中山,1,1,ナカガワフェイス,内田博幸,422,8,6,４,10,15,10,4,15,,,4,5,,,12,12
2021. 9.18,202109180604030105,202108220404040210,1,中山,1,0,パンケーキ,木幡育也,1167,3,5,５,15,5,10,15,15,,,13,12,,,12,13
2021. 9.18,202109180604030110,202109050404080608,1,中山,1,0,ヴェロニカマジック,藤田菜七,1164,5,4,６,12,10,8,6,10,,,1,1,,,1,1
2021. 9.18,202109180604030116,202108290404060304,1,中山,1,0,チアアップ,柴田大知,1009,8,2,７,８,16,4,8,14,,,8,9,,,,12
2021. 9.18,202109180604030113,202108080403060602,1,中山,1,8,グレースブロード,木幡巧也,1162,7,2,８,15,13,2,7,15,,,4,5,,,4,4
2021. 9.18,202109180604030108,202107040201020112,1,中山,1,0,フレッシュラムール,斎藤新,1178,4,8,９,７,8,12,5,7,,,11,10,,,11,10
2021. 9.18,202109180604030106,202108280102050201,1,中山,1,0,セレブ,三浦皇成,1122,3,1,10,５,6,1,2,5,,,8,7,,,7,7
2021. 9.18,202109180604030101,202107310403030607,1,中山,1,0,クイーンアポーン,丸山元気,1127,1,4,11,13,1,7,11,13,,,16,15,,,5,5
2021. 9.18,202109180604030102,202109050404080115,1,中山,1,0,グレースミューズ,永野猛蔵,1188,1,8,12,10,2,15,12,13,,,13,12,,,14,14
2021. 9.18,202109180604030112,202108280404050501,1,中山,1,8,チェリーメガイラ,小林凌大,1177,6,1,13,12,12,1,16,14,,,11,12,,,11,11
2021. 9.18,202109180604030107,202109050404080613,1,中山,1,0,サリーチャン,秋山稔樹,1181,4,7,14,13,7,13,14,13,,,4,7,,,15,15
2021. 9.18,202109180604030103,202108290404060308,1,中山,1,0,ミカンダイフク,山田敬士,1173,2,4,15,12,3,8,13,17,,,10,10,,,,14
2021. 9.18,202109180604030111,202107250201080104,1,中山,1,0,グレンステラ,丹内祐次,1091,6,4,16,７,11,4,9,7,,,15,15,,,1,1
2021. 9.12,202109120604020112,202108220404040202,1,中山,1,0,ヒストリックノヴァ,田辺裕信,1075,6,1,１,５,12,2,1,3,,,2,2,,,2,1
2021. 9.12,202109120604020115,202108150404020308,1,中山,1,8,ランコントル,菅原明良,1179,8,5,２,12,15,8,3,4,,,7,8,,,3,5
2021. 9.12,202109120604020111,202107310403030102,1,中山,1,1,ベアグッジョブ,木幡巧也,1162,6,2,３,８,11,2,7,12,,,2,2,,,12,12
2021. 9.12,202109120604020103,202108290404060613,1,中山,1,1,サンマルクレイジー,横山武史,1170,2,7,４,６,3,13,4,12,,,7,7,,,9,11
2021. 9.12,202109120604020109,202108140404010603,1,中山,1,0,カルーナブルガリス,永野猛蔵,1188,5,2,５,３,9,3,2,6,,,1,1,,,1,1
2021. 9.12,202109120604020110,202108210404030502,1,中山,1,0,グレタ,秋山稔樹,1181,5,1,６,10,10,2,6,6,,,2,2,,,4,3
2021. 9.12,202109120604020104,,1,中山,1,,エムアイリーズン,原優介,1184,2,,７,,4,,13,,,,10,8,,,,
2021. 9.12,202109120604020114,202107100301030202,1,中山,1,0,ビップアクア,吉田豊,733,7,2,８,10,14,2,5,5,,,5,5,,,2,2
2021. 9.12,202109120604020108,202108210404030512,1,中山,1,0,チョコレートミルク,宮崎北斗,1118,4,6,９,14,8,12,10,9,,,12,12,,,15,15
2021. 9.12,202109120604020113,202108150404020311,1,中山,1,8,サンマルソムニア,藤田菜七,1164,7,7,10,13,13,11,12,13,,,13,12,,,3,2
2021. 9.12,202109120604020102,202108210404030511,1,中山,1,0,マールムキトレウム,杉原誠人,1135,1,6,11,13,2,11,14,16,,,13,12,,,15,15
2021. 9.12,202109120604020105,202108140404010104,1,中山,1,1,ダイチスマイル,武士沢友,1029,3,3,12,７,5,4,11,12,,,10,11,,,13,13
2021. 9.12,202109120604020106,202108140404010108,1,中山,1,1,カラニ,武藤雅,1169,3,5,13,６,6,8,9,14,,,9,8,,,9,9
2021. 9.12,202109120604020116,202108290404060601,1,中山,1,1,プロメテウス,小林凌大,1177,8,1,14,15,16,1,15,15,,,16,15,,,15,15
2021. 9.12,202109120604020107,202108220404040216,1,中山,1,0,コストリッヒ,横山琉人,1192,4,8,15,16,7,16,16,16,,,13,15,,,17,17
2021. 9.12,202109120604020101,202108280404050513,1,中山,1,8,ピースオンアース,石川裕紀,1150,1,7,16,13,1,13,8,13,,,5,5,,,2,2
2021. 9. 5,202109050404080108,202108210404030517,1,新潟,0,0,ドリップ,小林脩斗,1183,4,8,１,３,8,17,7,11,,,1,1,,,2,2
2021. 9. 5,202109050404080109,202107310201090102,1,新潟,0,0,ディージェーサン,横山武史,1170,5,2,２,２,9,2,4,3,,,3,3,,,7,5
2021. 9. 5,202109050404080116,202106260503070106,1,新潟,0,0,レッツリブオン,杉原誠人,1135,8,6,３,３,16,6,2,2,,,7,6,,,5,5
2021. 9. 5,202109050404080114,202107100301030614,1,新潟,0,0,コスモプルエバ,永野猛蔵,1188,7,8,４,２,14,14,1,2,,,5,5,,,3,3
2021. 9. 5,202109050404080106,202108210404030515,1,新潟,0,0,カリュウ,武藤雅,1169,3,7,５,４,6,15,6,7,,,2,2,,,8,8
2021. 9. 5,202109050404080117,202108140404010607,1,新潟,0,0,スズシナーラ,三浦皇成,1122,8,4,６,12,17,7,3,1,,,11,9,,,11,11
2021. 9. 5,202109050404080113,202108140404010613,1,新潟,0,0,ショウナンナウシカ,岩田望来,1174,7,7,７,９,13,13,9,7,,,9,9,,,3,3
